,date,region,sales
28843,2020-12-02,west,1548.0
28868,2020-12-03,north,1572.0
28869,2020-12-03,south,1560.0
28870,2020-12-03,east,1746.0
28871,2020-12-03,west,1788.0
28896,2020-12-04,north,1638.0
28897,2020-12-04,south,1626.0
28898,2020-12-04,east,1518.0
28899,2020-12-04,west,1773.0
28924,2020-12-05,north,1707.0
28925,2020-12-05,south,1614.0
28926,2020-12-05,east,1722.0
28927,2020-12-05,west,1524.0
28952,2020-12-06,north,1560.0
28953,2020-12-06,south,1617.0
28954,2020-12-06,east,1566.0
28955,2020-12-06,west,1515.0
28980,2020-12-07,north,1509.0
28981,2020-12-07,south,1545.0
28982,2020-12-07,east,1596.0
28983,2020-12-07,west,1671.0
29008,2020-12-08,north,1686.0
29009,2020-12-08,south,1785.0
29010,2020-12-08,east,1800.0
29011,2020-12-08,west,1590.0
29036,2020-12-09,north,1788.0
29037,2020-12-09,south,1788.0
29038,2020-12-09,east,1584.0
29039,2020-12-09,west,1665.0
29064,2020-12-10,north,1620.0
29065,2020-12-10,south,1725.0
29066,2020-12-10,east,1569.0
29067,2020-12-10,west,1533.0
29092,2020-12-11,north,1503.0
29093,2020-12-11,south,1713.0
29094,2020-12-11,east,1650.0
29095,2020-12-11,west,1776.0
29120,2020-12-12,north,1629.0
29121,2020-12-12,south,1662.0
29122,2020-12-12,east,1623.0
29123,2020-12-12,west,1590.0
29148,2020-12-13,north,1650.0
29149,2020-12-13,south,1647.0
29150,2020-12-13,east,1683.0
29151,2020-12-13,west,1530.0
29176,2020-12-14,north,1746.0
29177,2020-12-14,south,1551.0
29178,2020-12-14,east,1548.0
29179,2020-12-14,west,1767.0
29204,2020-12-15,north,1785.0
29205,2020-12-15,south,1734.0
29206,2020-12-15,east,1578.0
29207,2020-12-15,west,1596.0
29232,2020-12-16,north,1779.0
29233,2020-12-16,south,1770.0
29234,2020-12-16,east,1581.0
29235,2020-12-16,west,1614.0
29260,2020-12-17,north,1506.0
29261,2020-12-17,south,1533.0
29262,2020-12-17,east,1677.0
29263,2020-12-17,west,1737.0
29288,2020-12-18,north,1635.0
29289,2020-12-18,south,1800.0
29290,2020-12-18,east,1794.0
29291,2020-12-18,west,1653.0
29316,2020-12-19,north,1719.0
29317,2020-12-19,south,1674.0
29318,2020-12-19,east,1575.0
29319,2020-12-19,west,1650.0
29344,2020-12-20,north,1707.0
29345,2020-12-20,south,1692.0
29346,2020-12-20,east,1614.0
29347,2020-12-20,west,1563.0
29372,2020-12-21,north,1575.0
29373,2020-12-21,south,1506.0
29374,2020-12-21,east,1599.0
29375,2020-12-21,west,1686.0
29400,2020-12-22,north,1518.0
29401,2020-12-22,south,1677.0
29402,2020-12-22,east,1722.0
29403,2020-12-22,west,1566.0
29428,2020-12-23,north,1677.0
29429,2020-12-23,south,1542.0
29430,2020-12-23,east,1785.0
29431,2020-12-23,west,1671.0
29456,2020-12-24,north,1725.0
29457,2020-12-24,south,1506.0
29458,2020-12-24,east,1563.0
29459,2020-12-24,west,1668.0
29484,2020-12-25,north,1782.0
29485,2020-12-25,south,1557.0
29486,2020-12-25,east,1797.0
29487,2020-12-25,west,1563.0
29512,2020-12-26,north,1554.0
29513,2020-12-26,south,1650.0
29514,2020-12-26,east,1698.0
29515,2020-12-26,west,1737.0
29540,2020-12-27,north,1770.0
29541,2020-12-27,south,1734.0
29542,2020-12-27,east,1770.0
29543,2020-12-27,west,1524.0
29568,2020-12-28,north,1725.0
29569,2020-12-28,south,1536.0
29570,2020-12-28,east,1758.0
29571,2020-12-28,west,1683.0
29596,2020-12-29,north,1518.0
29597,2020-12-29,south,1677.0
29598,2020-12-29,east,1614.0
29599,2020-12-29,west,1767.0
29624,2020-12-30,north,1524.0
29625,2020-12-30,south,1530.0
29626,2020-12-30,east,1584.0
29627,2020-12-30,west,1791.0
29652,2020-12-31,north,1740.0
29653,2020-12-31,south,1698.0
29654,2020-12-31,east,1770.0
29655,2020-12-31,west,1650.0
29680,2021-01-01,north,1536.0
29681,2021-01-01,south,1542.0
29682,2021-01-01,east,1671.0
29683,2021-01-01,west,1752.0
29708,2021-01-02,north,1794.0
29709,2021-01-02,south,1620.0
29710,2021-01-02,east,1584.0
29711,2021-01-02,west,1503.0
29736,2021-01-03,north,1758.0
29737,2021-01-03,south,1578.0
29738,2021-01-03,east,1677.0
29739,2021-01-03,west,1722.0
29764,2021-01-04,north,1590.0
29765,2021-01-04,south,1785.0
29766,2021-01-04,east,1731.0
29767,2021-01-04,west,1686.0
29792,2021-01-05,north,1536.0
29793,2021-01-05,south,1578.0
29794,2021-01-05,east,1683.0
29795,2021-01-05,west,1608.0
29820,2021-01-06,north,1743.0
29821,2021-01-06,south,1743.0
29822,2021-01-06,east,1638.0
29823,2021-01-06,west,1788.0
29848,2021-01-07,north,1716.0
29849,2021-01-07,south,1602.0
29850,2021-01-07,east,1596.0
29851,2021-01-07,west,1797.0
29876,2021-01-08,north,1662.0
29877,2021-01-08,south,1668.0
29878,2021-01-08,east,1662.0
29879,2021-01-08,west,1521.0
29904,2021-01-09,north,1563.0
29905,2021-01-09,south,1647.0
29906,2021-01-09,east,1743.0
29907,2021-01-09,west,1653.0
29932,2021-01-10,north,1731.0
29933,2021-01-10,south,1608.0
29934,2021-01-10,east,1512.0
29935,2021-01-10,west,1545.0
29960,2021-01-11,north,1740.0
29961,2021-01-11,south,1611.0
29962,2021-01-11,east,1536.0
29963,2021-01-11,west,1626.0
29988,2021-01-12,north,1614.0
29989,2021-01-12,south,1572.0
29990,2021-01-12,east,1539.0
29991,2021-01-12,west,1605.0
30016,2021-01-13,north,1545.0
30017,2021-01-13,south,1542.0
30018,2021-01-13,east,1779.0
30019,2021-01-13,west,1680.0
30044,2021-01-14,north,1701.0
30045,2021-01-14,south,1677.0
30046,2021-01-14,east,1614.0
30047,2021-01-14,west,1590.0
30072,2021-01-15,north,2025.0
30073,2021-01-15,south,2195.0
30074,2021-01-15,east,2180.0
30075,2021-01-15,west,2395.0
30100,2021-01-16,north,2110.0
30101,2021-01-16,south,2145.0
30102,2021-01-16,east,2340.0
30103,2021-01-16,west,2390.0
30128,2021-01-17,north,2475.0
30129,2021-01-17,south,2320.0
30130,2021-01-17,east,2105.0
30131,2021-01-17,west,2090.0
30156,2021-01-18,north,2050.0
30157,2021-01-18,south,2410.0
30158,2021-01-18,east,2125.0
30159,2021-01-18,west,2325.0
30184,2021-01-19,north,2335.0
30185,2021-01-19,south,2105.0
30186,2021-01-19,east,2340.0
30187,2021-01-19,west,2420.0
30212,2021-01-20,north,2415.0
30213,2021-01-20,south,2495.0
30214,2021-01-20,east,2070.0
30215,2021-01-20,west,2405.0
30240,2021-01-21,north,2090.0
30241,2021-01-21,south,2145.0
30242,2021-01-21,east,2245.0
30243,2021-01-21,west,2330.0
30268,2021-01-22,north,2460.0
30269,2021-01-22,south,2230.0
30270,2021-01-22,east,2010.0
30271,2021-01-22,west,2380.0
30296,2021-01-23,north,2025.0
30297,2021-01-23,south,2085.0
30298,2021-01-23,east,2420.0
30299,2021-01-23,west,2175.0
30324,2021-01-24,north,2015.0
30325,2021-01-24,south,2445.0
30326,2021-01-24,east,2255.0
30327,2021-01-24,west,2085.0
30352,2021-01-25,north,2210.0
30353,2021-01-25,south,2145.0
30354,2021-01-25,east,2200.0
30355,2021-01-25,west,2160.0
30380,2021-01-26,north,2050.0
30381,2021-01-26,south,2280.0
30382,2021-01-26,east,2165.0
30383,2021-01-26,west,2345.0
30408,2021-01-27,north,2000.0
30409,2021-01-27,south,2010.0
30410,2021-01-27,east,2060.0
30411,2021-01-27,west,2020.0
30436,2021-01-28,north,2140.0
30437,2021-01-28,south,2310.0
30438,2021-01-28,east,2285.0
30439,2021-01-28,west,2005.0
30464,2021-01-29,north,2295.0
30465,2021-01-29,south,2195.0
30466,2021-01-29,east,2465.0
30467,2021-01-29,west,2095.0
30492,2021-01-30,north,2400.0
30493,2021-01-30,south,2290.0
30494,2021-01-30,east,2370.0
30495,2021-01-30,west,2165.0
30520,2021-01-31,north,2430.0
30521,2021-01-31,south,2260.0
30522,2021-01-31,east,2215.0
30523,2021-01-31,west,2145.0
30548,2021-02-01,north,2350.0
30549,2021-02-01,south,2180.0
30550,2021-02-01,east,2290.0
30551,2021-02-01,west,2115.0
30576,2021-02-02,north,2315.0
30577,2021-02-02,south,2100.0
30578,2021-02-02,east,2430.0
30579,2021-02-02,west,2215.0
30604,2021-02-03,north,2000.0
30605,2021-02-03,south,2355.0
30606,2021-02-03,east,2110.0
30607,2021-02-03,west,2240.0
30632,2021-02-04,north,2380.0
30633,2021-02-04,south,2305.0
30634,2021-02-04,east,2300.0
30635,2021-02-04,west,2120.0
30660,2021-02-05,north,2185.0
30661,2021-02-05,south,2295.0
30662,2021-02-05,east,2215.0
30663,2021-02-05,west,2050.0
30688,2021-02-06,north,2225.0
30689,2021-02-06,south,2405.0
30690,2021-02-06,east,2095.0
30691,2021-02-06,west,2200.0
30716,2021-02-07,north,2070.0
30717,2021-02-07,south,2065.0
30718,2021-02-07,east,2080.0
30719,2021-02-07,west,2010.0
30744,2021-02-08,north,2395.0
30745,2021-02-08,south,2345.0
30746,2021-02-08,east,2085.0
30747,2021-02-08,west,2250.0
30772,2021-02-09,north,2045.0
30773,2021-02-09,south,2345.0
30774,2021-02-09,east,2455.0
30775,2021-02-09,west,2260.0
30800,2021-02-10,north,2130.0
30801,2021-02-10,south,2035.0
30802,2021-02-10,east,2045.0
30803,2021-02-10,west,2145.0
30828,2021-02-11,north,2320.0
30829,2021-02-11,south,2350.0
30830,2021-02-11,east,2085.0
30831,2021-02-11,west,2160.0
30856,2021-02-12,north,2375.0
30857,2021-02-12,south,2230.0
30858,2021-02-12,east,2230.0
30859,2021-02-12,west,2130.0
30884,2021-02-13,north,2425.0
30885,2021-02-13,south,2465.0
30886,2021-02-13,east,2105.0
30887,2021-02-13,west,2485.0
30912,2021-02-14,north,2340.0
30913,2021-02-14,south,2240.0
30914,2021-02-14,east,2285.0
30915,2021-02-14,west,2375.0
30940,2021-02-15,north,2110.0
30941,2021-02-15,south,2325.0
30942,2021-02-15,east,2265.0
30943,2021-02-15,west,2175.0
30968,2021-02-16,north,2295.0
30969,2021-02-16,south,2250.0
30970,2021-02-16,east,2180.0
30971,2021-02-16,west,2465.0
30996,2021-02-17,north,2380.0
30997,2021-02-17,south,2130.0
30998,2021-02-17,east,2350.0
30999,2021-02-17,west,2470.0
31024,2021-02-18,north,2005.0
31025,2021-02-18,south,2125.0
31026,2021-02-18,east,2480.0
31027,2021-02-18,west,2240.0
31052,2021-02-19,north,2125.0
31053,2021-02-19,south,2425.0
31054,2021-02-19,east,2050.0
31055,2021-02-19,west,2045.0
31080,2021-02-20,north,2260.0
31081,2021-02-20,south,2105.0
31082,2021-02-20,east,2420.0
31083,2021-02-20,west,2400.0
31108,2021-02-21,north,2345.0
31109,2021-02-21,south,2040.0
31110,2021-02-21,east,2170.0
31111,2021-02-21,west,2445.0
31136,2021-02-22,north,2145.0
31137,2021-02-22,south,2050.0
31138,2021-02-22,east,2200.0
31139,2021-02-22,west,2140.0
31164,2021-02-23,north,2490.0
31165,2021-02-23,south,2370.0
31166,2021-02-23,east,2055.0
31167,2021-02-23,west,2380.0
31192,2021-02-24,north,2330.0
31193,2021-02-24,south,2420.0
31194,2021-02-24,east,2235.0
31195,2021-02-24,west,2045.0
31220,2021-02-25,north,2205.0
31221,2021-02-25,south,2065.0
31222,2021-02-25,east,2300.0
31223,2021-02-25,west,2035.0
31248,2021-02-26,north,2455.0
31249,2021-02-26,south,2350.0
31250,2021-02-26,east,2270.0
31251,2021-02-26,west,2315.0
31276,2021-02-27,north,2000.0
31277,2021-02-27,south,2305.0
31278,2021-02-27,east,2150.0
31279,2021-02-27,west,2305.0
31304,2021-02-28,north,2145.0
31305,2021-02-28,south,2155.0
31306,2021-02-28,east,2290.0
31307,2021-02-28,west,2155.0
31332,2021-03-01,north,2360.0
31333,2021-03-01,south,2430.0
31334,2021-03-01,east,2185.0
31335,2021-03-01,west,2245.0
31360,2021-03-02,north,2370.0
31361,2021-03-02,south,2300.0
31362,2021-03-02,east,2215.0
31363,2021-03-02,west,2225.0
31388,2021-03-03,north,2405.0
31389,2021-03-03,south,2000.0
31390,2021-03-03,east,2025.0
31391,2021-03-03,west,2380.0
31416,2021-03-04,north,2390.0
31417,2021-03-04,south,2335.0
31418,2021-03-04,east,2205.0
31419,2021-03-04,west,2035.0
31444,2021-03-05,north,2080.0
31445,2021-03-05,south,2340.0
31446,2021-03-05,east,2045.0
31447,2021-03-05,west,2005.0
31472,2021-03-06,north,2075.0
31473,2021-03-06,south,2190.0
31474,2021-03-06,east,2305.0
31475,2021-03-06,west,2190.0
31500,2021-03-07,north,2220.0
31501,2021-03-07,south,2025.0
31502,2021-03-07,east,2350.0
31503,2021-03-07,west,2425.0
31528,2021-03-08,north,2170.0
31529,2021-03-08,south,2095.0
31530,2021-03-08,east,2475.0
31531,2021-03-08,west,2395.0
31556,2021-03-09,north,2380.0
31557,2021-03-09,south,2000.0
31558,2021-03-09,east,2180.0
31559,2021-03-09,west,2365.0
31584,2021-03-10,north,2380.0
31585,2021-03-10,south,2320.0
31586,2021-03-10,east,2005.0
31587,2021-03-10,west,2270.0
31612,2021-03-11,north,2005.0
31613,2021-03-11,south,2410.0
31614,2021-03-11,east,2065.0
31615,2021-03-11,west,2170.0
31640,2021-03-12,north,2175.0
31641,2021-03-12,south,2310.0
31642,2021-03-12,east,2490.0
31643,2021-03-12,west,2400.0
31668,2021-03-13,north,2065.0
31669,2021-03-13,south,2165.0
31670,2021-03-13,east,2305.0
31671,2021-03-13,west,2100.0
31696,2021-03-14,north,2245.0
31697,2021-03-14,south,2365.0
31698,2021-03-14,east,2300.0
31699,2021-03-14,west,2340.0
31724,2021-03-15,north,2330.0
31725,2021-03-15,south,2445.0
31726,2021-03-15,east,2390.0
31727,2021-03-15,west,2210.0
31752,2021-03-16,north,2365.0
31753,2021-03-16,south,2500.0
31754,2021-03-16,east,2235.0
31755,2021-03-16,west,2480.0
31780,2021-03-17,north,2065.0
31781,2021-03-17,south,2325.0
31782,2021-03-17,east,2480.0
31783,2021-03-17,west,2265.0
31808,2021-03-18,north,2440.0
31809,2021-03-18,south,2020.0
31810,2021-03-18,east,2115.0
31811,2021-03-18,west,2075.0
31836,2021-03-19,north,2035.0
31837,2021-03-19,south,2495.0
31838,2021-03-19,east,2340.0
31839,2021-03-19,west,2220.0
31864,2021-03-20,north,2380.0
31865,2021-03-20,south,2360.0
31866,2021-03-20,east,2325.0
31867,2021-03-20,west,2340.0
31892,2021-03-21,north,2300.0
31893,2021-03-21,south,2030.0
31894,2021-03-21,east,2110.0
31895,2021-03-21,west,2490.0
31920,2021-03-22,north,2420.0
31921,2021-03-22,south,2030.0
31922,2021-03-22,east,2450.0
31923,2021-03-22,west,2315.0
31948,2021-03-23,north,2470.0
31949,2021-03-23,south,2240.0
31950,2021-03-23,east,2155.0
31951,2021-03-23,west,2005.0
31976,2021-03-24,north,2005.0
31977,2021-03-24,south,2075.0
31978,2021-03-24,east,2080.0
31979,2021-03-24,west,2395.0
32004,2021-03-25,north,2435.0
32005,2021-03-25,south,2055.0
32006,2021-03-25,east,2130.0
32007,2021-03-25,west,2365.0
32032,2021-03-26,north,2320.0
32033,2021-03-26,south,2325.0
32034,2021-03-26,east,2210.0
32035,2021-03-26,west,2225.0
32060,2021-03-27,north,2465.0
32061,2021-03-27,south,2175.0
32062,2021-03-27,east,2145.0
32063,2021-03-27,west,2085.0
32088,2021-03-28,north,2310.0
32089,2021-03-28,south,2070.0
32090,2021-03-28,east,2355.0
32091,2021-03-28,west,2410.0
32116,2021-03-29,north,2475.0
32117,2021-03-29,south,2005.0
32118,2021-03-29,east,2025.0
32119,2021-03-29,west,2265.0
32144,2021-03-30,north,2090.0
32145,2021-03-30,south,2390.0
32146,2021-03-30,east,2410.0
32147,2021-03-30,west,2035.0
32172,2021-03-31,north,2475.0
32173,2021-03-31,south,2135.0
32174,2021-03-31,east,2440.0
32175,2021-03-31,west,2105.0
32200,2021-04-01,north,2405.0
32201,2021-04-01,south,2000.0
32202,2021-04-01,east,2480.0
32203,2021-04-01,west,2495.0
32228,2021-04-02,north,2260.0
32229,2021-04-02,south,2100.0
32230,2021-04-02,east,2480.0
32231,2021-04-02,west,2325.0
32256,2021-04-03,north,2345.0
32257,2021-04-03,south,2005.0
32258,2021-04-03,east,2175.0
32259,2021-04-03,west,2330.0
32284,2021-04-04,north,2480.0
32285,2021-04-04,south,2455.0
32286,2021-04-04,east,2165.0
32287,2021-04-04,west,2355.0
32312,2021-04-05,north,2270.0
32313,2021-04-05,south,2415.0
32314,2021-04-05,east,2150.0
32315,2021-04-05,west,2215.0
32340,2021-04-06,north,2440.0
32341,2021-04-06,south,2435.0
32342,2021-04-06,east,2255.0
32343,2021-04-06,west,2260.0
32368,2021-04-07,north,2020.0
32369,2021-04-07,south,2125.0
32370,2021-04-07,east,2120.0
32371,2021-04-07,west,2070.0
32396,2021-04-08,north,2135.0
32397,2021-04-08,south,2050.0
32398,2021-04-08,east,2400.0
32399,2021-04-08,west,2040.0
32424,2021-04-09,north,2265.0
32425,2021-04-09,south,2340.0
32426,2021-04-09,east,2245.0
32427,2021-04-09,west,2450.0
32452,2021-04-10,north,2385.0
32453,2021-04-10,south,2255.0
32454,2021-04-10,east,2065.0
32455,2021-04-10,west,2295.0
32480,2021-04-11,north,2415.0
32481,2021-04-11,south,2355.0
32482,2021-04-11,east,2425.0
32483,2021-04-11,west,2150.0
32508,2021-04-12,north,2285.0
32509,2021-04-12,south,2315.0
32510,2021-04-12,east,2080.0
32511,2021-04-12,west,2305.0
32536,2021-04-13,north,2115.0
32537,2021-04-13,south,2380.0
32538,2021-04-13,east,2195.0
32539,2021-04-13,west,2325.0
32564,2021-04-14,north,2045.0
32565,2021-04-14,south,2370.0
32566,2021-04-14,east,2485.0
32567,2021-04-14,west,2085.0
32592,2021-04-15,north,2185.0
32593,2021-04-15,south,2275.0
32594,2021-04-15,east,2050.0
32595,2021-04-15,west,2320.0
32620,2021-04-16,north,2335.0
32621,2021-04-16,south,2415.0
32622,2021-04-16,east,2115.0
32623,2021-04-16,west,2380.0
32648,2021-04-17,north,2375.0
32649,2021-04-17,south,2250.0
32650,2021-04-17,east,2415.0
32651,2021-04-17,west,2395.0
32676,2021-04-18,north,2005.0
32677,2021-04-18,south,2215.0
32678,2021-04-18,east,2405.0
32679,2021-04-18,west,2265.0
32704,2021-04-19,north,2160.0
32705,2021-04-19,south,2115.0
32706,2021-04-19,east,2175.0
32707,2021-04-19,west,2420.0
32732,2021-04-20,north,2290.0
32733,2021-04-20,south,2115.0
32734,2021-04-20,east,2110.0
32735,2021-04-20,west,2395.0
32760,2021-04-21,north,2400.0
32761,2021-04-21,south,2195.0
32762,2021-04-21,east,2095.0
32763,2021-04-21,west,2330.0
32788,2021-04-22,north,2235.0
32789,2021-04-22,south,2195.0
32790,2021-04-22,east,2480.0
32791,2021-04-22,west,2270.0
32816,2021-04-23,north,2280.0
32817,2021-04-23,south,2065.0
32818,2021-04-23,east,2065.0
32819,2021-04-23,west,2260.0
32844,2021-04-24,north,2440.0
32845,2021-04-24,south,2130.0
32846,2021-04-24,east,2345.0
32847,2021-04-24,west,2020.0
32872,2021-04-25,north,2275.0
32873,2021-04-25,south,2375.0
32874,2021-04-25,east,2340.0
32875,2021-04-25,west,2300.0
32900,2021-04-26,north,2260.0
32901,2021-04-26,south,2295.0
32902,2021-04-26,east,2295.0
32903,2021-04-26,west,2115.0
32928,2021-04-27,north,2095.0
32929,2021-04-27,south,2010.0
32930,2021-04-27,east,2245.0
32931,2021-04-27,west,2245.0
32956,2021-04-28,north,2385.0
32957,2021-04-28,south,2230.0
32958,2021-04-28,east,2285.0
32959,2021-04-28,west,2115.0
32984,2021-04-29,north,2150.0
32985,2021-04-29,south,2065.0
32986,2021-04-29,east,2110.0
32987,2021-04-29,west,2175.0
33012,2021-04-30,north,2320.0
33013,2021-04-30,south,2435.0
33014,2021-04-30,east,2050.0
33015,2021-04-30,west,2165.0
33040,2021-05-01,north,2460.0
33041,2021-05-01,south,2165.0
33042,2021-05-01,east,2110.0
33043,2021-05-01,west,2320.0
33068,2021-05-02,north,2305.0
33069,2021-05-02,south,2145.0
33070,2021-05-02,east,2460.0
33071,2021-05-02,west,2260.0
33096,2021-05-03,north,2355.0
33097,2021-05-03,south,2070.0
33098,2021-05-03,east,2455.0
33099,2021-05-03,west,2090.0
33124,2021-05-04,north,2270.0
33125,2021-05-04,south,2425.0
33126,2021-05-04,east,2415.0
33127,2021-05-04,west,2065.0
33152,2021-05-05,north,2315.0
33153,2021-05-05,south,2120.0
33154,2021-05-05,east,2330.0
33155,2021-05-05,west,2295.0
33180,2021-05-06,north,2120.0
33181,2021-05-06,south,2050.0
33182,2021-05-06,east,2140.0
33183,2021-05-06,west,2230.0
33208,2021-05-07,north,2090.0
33209,2021-05-07,south,2335.0
33210,2021-05-07,east,2125.0
33211,2021-05-07,west,2380.0
33236,2021-05-08,north,2090.0
33237,2021-05-08,south,2490.0
33238,2021-05-08,east,2200.0
33239,2021-05-08,west,2045.0
33264,2021-05-09,north,2140.0
33265,2021-05-09,south,2115.0
33266,2021-05-09,east,2045.0
33267,2021-05-09,west,2385.0
33292,2021-05-10,north,2250.0
33293,2021-05-10,south,2325.0
33294,2021-05-10,east,2325.0
33295,2021-05-10,west,2400.0
33320,2021-05-11,north,2120.0
33321,2021-05-11,south,2165.0
33322,2021-05-11,east,2175.0
33323,2021-05-11,west,2190.0
33348,2021-05-12,north,2155.0
33349,2021-05-12,south,2325.0
33350,2021-05-12,east,2025.0
33351,2021-05-12,west,2455.0
33376,2021-05-13,north,2330.0
33377,2021-05-13,south,2210.0
33378,2021-05-13,east,2010.0
33379,2021-05-13,west,2320.0
33404,2021-05-14,north,2135.0
33405,2021-05-14,south,2500.0
33406,2021-05-14,east,2140.0
33407,2021-05-14,west,2190.0
33432,2021-05-15,north,2240.0
33433,2021-05-15,south,2180.0
33434,2021-05-15,east,2020.0
33435,2021-05-15,west,2390.0
33460,2021-05-16,north,2375.0
33461,2021-05-16,south,2050.0
33462,2021-05-16,east,2080.0
33463,2021-05-16,west,2055.0
33488,2021-05-17,north,2020.0
33489,2021-05-17,south,2470.0
33490,2021-05-17,east,2220.0
33491,2021-05-17,west,2255.0
33516,2021-05-18,north,2185.0
33517,2021-05-18,south,2455.0
33518,2021-05-18,east,2270.0
33519,2021-05-18,west,2415.0
33544,2021-05-19,north,2400.0
33545,2021-05-19,south,2300.0
33546,2021-05-19,east,2175.0
33547,2021-05-19,west,2020.0
33572,2021-05-20,north,2195.0
33573,2021-05-20,south,2050.0
33574,2021-05-20,east,2055.0
33575,2021-05-20,west,2300.0
33600,2021-05-21,north,2480.0
33601,2021-05-21,south,2240.0
33602,2021-05-21,east,2025.0
33603,2021-05-21,west,2480.0
33628,2021-05-22,north,2430.0
33629,2021-05-22,south,2100.0
33630,2021-05-22,east,2420.0
33631,2021-05-22,west,2410.0
33656,2021-05-23,north,2155.0
33657,2021-05-23,south,2345.0
33658,2021-05-23,east,2045.0
33659,2021-05-23,west,2240.0
33684,2021-05-24,north,2390.0
33685,2021-05-24,south,2210.0
33686,2021-05-24,east,2105.0
33687,2021-05-24,west,2075.0
33712,2021-05-25,north,2020.0
33713,2021-05-25,south,2105.0
33714,2021-05-25,east,2295.0
33715,2021-05-25,west,2005.0
33740,2021-05-26,north,2475.0
33741,2021-05-26,south,2210.0
33742,2021-05-26,east,2040.0
33743,2021-05-26,west,2085.0
33768,2021-05-27,north,2080.0
33769,2021-05-27,south,2260.0
33770,2021-05-27,east,2345.0
33771,2021-05-27,west,2160.0
33796,2021-05-28,north,2205.0
33797,2021-05-28,south,2055.0
33798,2021-05-28,east,2280.0
33799,2021-05-28,west,2205.0
33824,2021-05-29,north,2150.0
33825,2021-05-29,south,2450.0
33826,2021-05-29,east,2005.0
33827,2021-05-29,west,2115.0
33852,2021-05-30,north,2380.0
33853,2021-05-30,south,2225.0
33854,2021-05-30,east,2485.0
33855,2021-05-30,west,2310.0
33880,2021-05-31,north,2395.0
33881,2021-05-31,south,2095.0
33882,2021-05-31,east,2220.0
33883,2021-05-31,west,2130.0
33908,2021-06-01,north,2140.0
33909,2021-06-01,south,2450.0
33910,2021-06-01,east,2055.0
33911,2021-06-01,west,2215.0
33936,2021-06-02,north,2015.0
33937,2021-06-02,south,2350.0
33938,2021-06-02,east,2005.0
33939,2021-06-02,west,2015.0
33964,2021-06-03,north,2375.0
33965,2021-06-03,south,2025.0
33966,2021-06-03,east,2375.0
33967,2021-06-03,west,2300.0
33992,2021-06-04,north,2405.0
33993,2021-06-04,south,2135.0
33994,2021-06-04,east,2315.0
33995,2021-06-04,west,2300.0
34020,2021-06-05,north,2425.0
34021,2021-06-05,south,2400.0
34022,2021-06-05,east,2245.0
34023,2021-06-05,west,2085.0
34048,2021-06-06,north,2020.0
34049,2021-06-06,south,2190.0
34050,2021-06-06,east,2450.0
34051,2021-06-06,west,2245.0
34076,2021-06-07,north,2390.0
34077,2021-06-07,south,2020.0
34078,2021-06-07,east,2360.0
34079,2021-06-07,west,2070.0
34104,2021-06-08,north,2290.0
34105,2021-06-08,south,2035.0
34106,2021-06-08,east,2450.0
34107,2021-06-08,west,2120.0
34132,2021-06-09,north,2480.0
34133,2021-06-09,south,2500.0
34134,2021-06-09,east,2365.0
34135,2021-06-09,west,2330.0
34160,2021-06-10,north,2280.0
34161,2021-06-10,south,2015.0
34162,2021-06-10,east,2500.0
34163,2021-06-10,west,2405.0
34188,2021-06-11,north,2385.0
34189,2021-06-11,south,2090.0
34190,2021-06-11,east,2300.0
34191,2021-06-11,west,2350.0
34216,2021-06-12,north,2095.0
34217,2021-06-12,south,2375.0
34218,2021-06-12,east,2270.0
34219,2021-06-12,west,2365.0
34244,2021-06-13,north,2205.0
34245,2021-06-13,south,2260.0
34246,2021-06-13,east,2135.0
34247,2021-06-13,west,2280.0
34272,2021-06-14,north,2485.0
34273,2021-06-14,south,2025.0
34274,2021-06-14,east,2460.0
34275,2021-06-14,west,2285.0
34300,2021-06-15,north,2090.0
34301,2021-06-15,south,2075.0
34302,2021-06-15,east,2125.0
34303,2021-06-15,west,2085.0
34328,2021-06-16,north,2410.0
34329,2021-06-16,south,2265.0
34330,2021-06-16,east,2145.0
34331,2021-06-16,west,2320.0
34356,2021-06-17,north,2260.0
34357,2021-06-17,south,2460.0
34358,2021-06-17,east,2060.0
34359,2021-06-17,west,2120.0
34384,2021-06-18,north,2325.0
34385,2021-06-18,south,2275.0
34386,2021-06-18,east,2285.0
34387,2021-06-18,west,2150.0
34412,2021-06-19,north,2160.0
34413,2021-06-19,south,2020.0
34414,2021-06-19,east,2430.0
34415,2021-06-19,west,2025.0
34440,2021-06-20,north,2280.0
34441,2021-06-20,south,2425.0
34442,2021-06-20,east,2230.0
34443,2021-06-20,west,2160.0
34468,2021-06-21,north,2360.0
34469,2021-06-21,south,2305.0
34470,2021-06-21,east,2105.0
34471,2021-06-21,west,2290.0
34496,2021-06-22,north,2280.0
34497,2021-06-22,south,2010.0
34498,2021-06-22,east,2095.0
34499,2021-06-22,west,2270.0
34524,2021-06-23,north,2080.0
34525,2021-06-23,south,2345.0
34526,2021-06-23,east,2240.0
34527,2021-06-23,west,2425.0
34552,2021-06-24,north,2390.0
34553,2021-06-24,south,2155.0
34554,2021-06-24,east,2060.0
34555,2021-06-24,west,2055.0
34580,2021-06-25,north,2140.0
34581,2021-06-25,south,2340.0
34582,2021-06-25,east,2030.0
34583,2021-06-25,west,2310.0
34608,2021-06-26,north,2065.0
34609,2021-06-26,south,2330.0
